,budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,month,Action,Adventure,Fantasy,Animation,Science Fiction,Drama,Thriller,Family,Comedy,History,War,Western,Romance,Crime,Mystery,Horror,Music,Documentary,Foreign,warner,universal,paramount,walt_disney,sony,Number_Genres
144,145000000,38.73494,2014-02-07,272912430,92.0,Mr. Peabody & Sherman,6.7,843,02,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
145,175000000,66.803149,2004-05-13,497409852,163.0,Troy,6.9,2759,05,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
146,145000000,44.989191999999996,2012-06-06,746921274,93.0,Madagascar 3: Europe's Most Wanted,6.4,1808,06,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
147,140000000,54.159392000000004,2002-11-17,431971116,133.0,Die Another Day,5.8,1092,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
148,144000000,66.21806,2016-07-14,229147509,116.0,Ghostbusters,5.3,2142,07,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
149,140000000,58.485967,1998-07-01,553799566,151.0,Armageddon,6.4,2482,07,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
150,140000000,91.332849,2002-07-03,441818803,88.0,Men in Black II,6.0,3114,07,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
151,70000000,35.601665000000004,2007-11-05,195735876,115.0,Beowulf,5.5,841,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
152,145000000,56.747978,2016-01-23,521170825,95.0,Kung Fu Panda 3,6.7,1603,01,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
153,145000000,77.77476999999999,2011-12-07,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,3972,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
154,145000000,61.788035,2012-11-21,306941670,97.0,Rise of the Guardians,7.1,1922,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
155,100000000,25.159167999999998,2005-12-21,202026112,90.0,Fun with Dick and Jane,5.9,627,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
156,140000000,52.341226,2003-12-05,456758981,154.0,The Last Samurai,7.3,1895,12,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
157,140000000,101.599427,2014-12-03,268031828,150.0,Exodus: Gods and Kings,5.6,1921,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
158,150000000,73.61680799999999,2009-05-06,385680446,127.0,Star Trek,7.4,4518,05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
159,139000000,82.502566,2002-05-01,821708551,121.0,Spider-Man,6.8,5265,05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160,145000000,100.21391,2014-06-12,609123048,102.0,How to Train Your Dragon 2,7.6,3106,06,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
161,140000000,56.257249,2016-02-25,150680864,127.0,Gods of Egypt,5.3,1277,02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,135000000,17.88953,2005-07-28,76932943,121.0,Stealth,4.9,331,07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
163,130000000,64.798873,2009-03-05,185258983,163.0,Watchmen,7.0,2811,03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
164,140000000,24.855701,1998-07-10,285444603,127.0,Lethal Weapon 4,6.3,767,07,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
165,137000000,34.981698,2003-06-19,245360480,138.0,Hulk,5.3,1533,06,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
166,130000000,59.325589,2013-03-26,371876278,110.0,G.I. Joe: Retaliation,5.4,3025,03,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
167,130000000,21.605567999999998,2005-04-06,119269486,124.0,Sahara,5.7,434,04,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
168,137000000,26.074907999999997,2001-07-02,85131830,106.0,Final Fantasy: The Spirits Within,5.9,433,07,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
169,140000000,74.50624599999999,2011-07-22,370569774,124.0,Captain America: The First Avenger,6.6,7047,07,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
170,135000000,39.604363,1999-11-08,361832400,128.0,The World Is Not Enough,6.0,862,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
171,150000000,36.973031,2003-11-14,212011111,138.0,Master and Commander: The Far Side of the World,6.9,790,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
172,120000000,99.687084,2012-11-13,829000000,115.0,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,11,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
173,130000000,17.7735,2011-11-17,150406466,100.0,Happy Feet Two,5.8,373,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
174,150000000,62.898336,2008-06-12,163712074,114.0,The Incredible Hulk,6.1,3021,06,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
175,140000000,44.19092,2016-06-01,183345589,120.0,The BFG,6.0,1000,06,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
176,135000000,100.635882,2015-12-25,532950503,156.0,The Revenant,7.3,6396,12,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
177,135000000,44.765377,2013-07-11,282570682,96.0,Turbo,6.1,1074,07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
178,135000000,29.913529999999998,2011-03-02,245724603,107.0,Rango,6.6,2051,03,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
179,132000000,84.366984,2014-11-22,373552094,92.0,Penguins of Madagascar,6.5,1346,11,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
180,70000000,45.381501,2007-08-03,442824138,115.0,The Bourne Ultimatum,7.3,2888,08,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
181,130000000,84.68964799999999,2008-06-04,631744560,90.0,Kung Fu Panda,6.9,3145,06,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
182,130000000,120.09361000000001,2015-07-14,519311965,117.0,Ant-Man,7.0,5880,07,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
183,130000000,76.310119,2013-11-15,847423452,146.0,The Hunger Games: Catching Fire,7.4,6495,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
184,135000000,63.473086,2015-03-18,368871007,94.0,Home,6.8,1519,03,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
185,132000000,48.572726,2005-06-28,591739379,116.0,War of the Worlds,6.2,2322,06,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
186,130000000,38.068736,2003-07-18,273339556,147.0,Bad Boys II,6.3,1564,07,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
187,130000000,20.678787,2011-10-28,554987477,90.0,Puss in Boots,6.4,451,10,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
188,110000000,48.829437,2010-07-21,293329073,100.0,Salt,6.2,2093,07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
189,125000000,46.115758,2014-03-20,362637473,139.0,Noah,5.6,2350,03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
190,130000000,89.938296,2011-10-25,371940071,107.0,The Adventures of Tintin,6.7,2061,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3
191,130000000,79.679601,2004-05-31,789804554,141.0,Harry Potter and the Prisoner of Azkaban,7.7,5877,05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
192,130000000,28.840996999999998,2008-11-18,49554002,165.0,Australia,6.3,694,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
193,130000000,42.840582,2013-05-30,243843127,100.0,After Earth,5.0,2532,05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
194,127500000,26.548594,2000-05-19,354248063,82.0,Dinosaur,6.2,542,05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
195,127000000,115.597753,2014-12-17,349424282,97.0,Night at the Museum: Secret of the Tomb,6.1,1851,12,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
196,130000000,68.757242,2010-10-28,321887208,95.0,Megamind,6.7,1918,10,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
197,125000000,109.984351,2001-11-16,976475550,152.0,Harry Potter and the Philosopher's Stone,7.5,7006,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
198,130000000,39.448066,2013-07-18,61648500,96.0,R.I.P.D.,5.4,1260,07,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
199,140000000,271.972889,2003-07-09,655011224,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985,07,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
200,125000000,206.227151,2014-11-18,752100229,123.0,The Hunger Games: Mockingjay - Part 1,6.6,5584,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201,125000000,45.313196999999995,2006-05-17,767820459,149.0,The Da Vinci Code,6.5,2704,05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
202,103000000,42.400240000000004,2014-03-19,500188435,102.0,Rio 2,6.3,978,03,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
203,110000000,2.871739,2003-04-24,407711549,133.0,X2,6.8,3506,04,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
204,125000000,7.255717999999999,2011-04-20,626137675,130.0,Fast Five,7.1,2438,04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
205,125000000,81.49962099999999,2011-11-22,334615000,129.0,Sherlock Holmes: A Game of Shadows,7.0,3886,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
206,125000000,47.686442,2010-04-01,232713139,106.0,Clash of the Titans,5.6,2233,04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
207,65000000,43.129703000000006,1990-06-01,261317921,113.0,Total Recall,7.1,1710,06,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
208,160000000,27.220157,1999-08-27,61698899,102.0,The 13th Warrior,6.4,510,08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
209,130000000,90.33681,2012-08-08,276572938,120.0,The Bourne Legacy,6.0,2651,08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
210,125000000,50.073575,1997-06-20,238207122,125.0,Batman & Robin,4.2,1418,06,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
211,123000000,45.419668,2000-11-17,345141403,104.0,How the Grinch Stole Christmas,6.2,1386,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
212,125000000,41.380094,2004-05-26,544272402,124.0,The Day After Tomorrow,6.2,2392,05,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
213,125000000,54.931334,2000-05-24,546388105,123.0,Mission: Impossible II,5.9,1928,05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
214,120000000,25.752118,2000-03-15,325756637,130.0,The Perfect Storm,6.2,597,03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
215,130000000,60.810722999999996,2007-06-13,289047763,92.0,Fantastic 4: Rise of the Silver Surfer,5.4,2589,06,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
216,120000000,51.328145,2012-11-20,609016565,127.0,Life of Pi,7.2,5797,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
217,110000000,46.834703999999995,2007-02-16,228738393,114.0,Ghost Rider,5.2,1712,02,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
218,120000000,62.641286,2016-07-27,415484914,123.0,Jason Bourne,5.9,2341,07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
219,120000000,33.616115,2003-06-27,259175788,106.0,Charlie's Angels: Full Throttle,5.2,914,06,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
220,130000000,68.889395,2012-05-30,403170142,124.0,Prometheus,6.3,5080,05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
221,120000000,27.990284000000003,2002-07-19,169956806,78.0,Stuart Little 2,5.4,613,07,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
222,115000000,67.33766999999999,2013-08-07,286140700,109.0,Elysium,6.4,3439,08,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
223,105000000,27.835435999999998,2004-06-11,115772733,119.0,The Chronicles of Riddick,6.3,1570,06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224,120000000,66.757869,2014-01-30,242688965,102.0,RoboCop,5.7,2342,01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
225,120000000,17.060695000000003,2008-05-09,93945766,135.0,Speed Racer,5.7,354,05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
226,120000000,11.137655,2010-12-17,48668907,121.0,How Do You Know,4.9,223,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
227,117000000,44.906918,2010-06-15,261930431,109.0,Knight and Day,5.9,1547,06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
228,120000000,67.698004,2013-04-10,286168572,124.0,Oblivion,6.4,4800,04,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
229,113000000,44.108427,2005-05-17,850000000,140.0,Star Wars: Episode III - Revenge of the Sith,7.1,4116,05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
230,120000000,43.987061,2002-05-15,649398328,142.0,Star Wars: Episode II - Attack of the Clones,6.4,3992,05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
231,115000000,106.815545,2001-11-01,562816256,92.0,"Monsters, Inc.",7.5,5996,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
232,120000000,15.953444000000001,2013-07-23,415440673,126.0,The Wolverine,6.3,4053,07,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
233,115000000,54.035265,1999-05-19,924317558,136.0,Star Wars: Episode I - The Phantom Menace,6.3,4432,05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
234,135000000,64.18332099999999,2013-03-20,585178928,98.0,The Croods,6.8,2399,03,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
235,97250400,20.344364000000002,2008-01-13,132900000,116.0,Asterix at the Olympic Games,5.0,471,01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
236,115000000,18.714197,2002-06-14,77628265,134.0,Windtalkers,5.8,341,06,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
237,115000000,60.467983999999994,2016-04-06,164602163,114.0,The Huntsman: Winter's War,6.0,1523,04,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
238,125000000,143.350376,2014-08-07,477200000,101.0,Teenage Mutant Ninja Turtles,5.8,2636,08,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
239,105000000,110.153618,2013-09-27,716392705,91.0,Gravity,7.3,5751,09,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
240,116000000,16.90444,1997-02-07,178127760,108.0,Dante's Peak,5.7,428,02,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
241,135000000,39.873791,2016-06-01,245623848,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963,06,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
242,120000000,38.126095,2015-08-05,167977596,100.0,Fantastic Four,4.4,2278,08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
243,110000000,48.780039,2006-10-20,574480841,108.0,Night at the Museum,6.3,2862,10,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
244,110000000,100.412364,2015-05-27,470490832,114.0,San Andreas,6.0,2968,05,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
245,110000000,42.887121,1997-12-11,333011068,119.0,Tomorrow Never Dies,6.0,925,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
246,110000000,23.657284,2000-06-28,215294342,165.0,The Patriot,6.8,1099,06,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
247,110000000,76.840712,2004-12-09,362744280,125.0,Ocean's Twelve,6.4,2124,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
248,110000000,44.635452,2005-06-07,478207520,120.0,Mr. & Mrs. Smith,6.5,2965,06,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
249,110000000,103.71838699999999,2015-03-18,295238201,119.0,Insurgent,6.2,3829,03,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
250,116000000,45.616098,2004-12-17,102000000,170.0,The Aviator,7.0,1489,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
251,112000000,22.845143,2010-12-25,237382724,85.0,Gulliver's Travels,4.9,621,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
252,120000000,31.703608000000003,2011-01-12,227817248,119.0,The Green Hornet,5.5,1251,01,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
253,110000000,71.51059599999999,2014-03-05,337580051,102.0,300: Rise of an Empire,6.1,2397,03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
254,110000000,36.65422,2011-07-29,563749323,103.0,The Smurfs,5.5,1179,07,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
255,110000000,19.625972,2004-04-02,103951461,76.0,Home on the Range,5.7,389,04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
256,110000000,86.105615,2016-03-09,179246868,121.0,Allegiant,5.9,1998,03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
257,110000000,37.195046000000005,2011-09-28,299268508,127.0,Real Steel,6.6,2692,09,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
258,105000000,32.473628000000005,2013-07-30,347434178,105.0,The Smurfs 2,5.5,695,07,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
259,160000000,23.336875,1997-06-13,164508066,121.0,Speed 2: Cruise Control,4.1,434,06,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
260,110000000,45.94834,2013-10-23,125537191,114.0,Ender's Game,6.6,2303,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
261,110000000,48.933370000000004,2007-06-20,383531464,128.0,Live Free or Die Hard,6.4,2089,06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
262,93000000,138.049577,2001-12-18,871368364,178.0,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
263,110000000,22.643776000000003,2004-06-16,72178895,120.0,Around the World in 80 Days,5.7,672,06,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
264,107000000,18.866672,2001-12-11,87713825,157.0,Ali,6.7,447,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
265,0,18.251129000000002,2003-11-21,0,82.0,The Cat in the Hat,4.9,366,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
266,120000000,95.914473,2004-07-15,347234916,115.0,"I, Robot",6.7,3793,07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
267,130000000,44.490453,2005-05-03,211643158,144.0,Kingdom of Heaven,6.6,1157,05,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
268,133000000,30.475296999999998,1999-12-17,300135367,84.0,Stuart Little,5.8,959,12,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
269,105000000,62.479574,2009-12-08,267045765,97.0,The Princess and the Frog,6.7,1247,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4
270,108000000,167.93287,2015-09-30,630161890,141.0,The Martian,7.6,7268,09,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
271,126000000,37.68056,2005-07-20,162949164,136.0,The Island,6.5,1770,07,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
272,90000000,1.004579,2001-04-27,10372291,104.0,Town & Country,3.7,16,04,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
273,90000000,52.995628,2000-06-09,237202299,118.0,Gone in Sixty Seconds,6.1,1485,06,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
274,103000000,95.301296,2000-05-01,457640427,155.0,Gladiator,7.9,5439,05,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
275,102000000,65.948959,2002-06-20,358372926,145.0,Minority Report,7.1,2608,06,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4
276,100000000,132.397737,2002-11-13,876688482,161.0,Harry Potter and the Chamber of Secrets,7.4,5815,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
277,150000000,88.935165,2006-11-14,599045960,144.0,Casino Royale,7.3,3855,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
278,100000000,51.188633,2001-07-25,362211740,119.0,Planet of the Apes,5.6,1243,07,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
279,100000000,101.74155,1991-07-01,520000000,137.0,Terminator 2: Judgment Day,7.7,4185,07,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
280,80000000,33.691694,2009-07-01,214104620,140.0,Public Enemies,6.5,1344,07,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
281,100000000,42.361215,2007-11-02,266465037,157.0,American Gangster,7.4,1502,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
282,115000000,38.729418,1994-07-14,378882411,141.0,True Lies,6.8,1116,07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
283,100000000,40.597856,2009-06-11,150166126,106.0,The Taking of Pelham 1 2 3,6.2,954,06,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
284,100000000,32.389353,2010-12-21,310650585,98.0,Little Fockers,5.4,1060,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
285,100000000,24.399642,2010-08-06,170432927,107.0,The Other Guys,6.1,1383,08,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
286,100000000,24.507987,1996-06-21,242295562,115.0,Eraser,5.6,543,06,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
287,100000000,82.121691,2012-12-25,425368238,165.0,Django Unchained,7.8,10099,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
288,100000000,46.727940999999994,1996-06-21,100138851,91.0,The Hunchback of Notre Dame,6.8,1129,06,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
